Gene1,Gene2
TFAP2A,ANXA3
TFAP2A,GABRB2
TFAP2A,CBX3
TFAP2A,WDFY1
TFAP2A,PDE3B
TFAP2A,LTBP1
TFAP2A,CXXC1
TFAP2A,ZNF589
TFAP2A,ECI2
TFAP2A,MECOM
TFAP2A,FBN1
TFAP2A,BCAR3
TFAP2A,FAM135A
TFAP2A,PDLIM3
TFAP2A,ANKZF1
TFAP2A,JMJD1C
TFAP2A,RAD51
TFAP2A,RNF19A
TFAP2A,KDM6A
TFAP2A,TLE3
TFAP2A,POLR1B
TFAP2A,E2F7
TFAP2A,SEMA6D
TFAP2A,FN1
TFAP2A,TEX10
TFAP2A,MXI1
TFAP2A,CPVL
TFAP2A,PHLDA1
TFAP2A,CLGN
TFAP2A,DLGAP5
TFAP2A,SERHL2
TFAP2A,ITGA6
TFAP2A,NFKBIA
TFAP2A,POLR2H
TFAP2A,ZBTB2
TFAP2A,CUX1
TFAP2A,DNAJB14
TFAP2A,PRDM14
TFAP2A,NFAT5
TFAP2A,ITGA5
TFAP2A,RUVBL1
TFAP2A,FBXO5
TFAP2A,TCF4
TFAP2A,POU5F1
TFAP2A,HCFC1
TFAP2A,E2F4
TFAP2A,SSB
TFAP2A,FARSB
TFAP2A,DAXX
TFAP2A,SIRT1
TFAP2A,ARFGAP3
TFAP2A,SMAD2
TFAP2A,MAFF
TFAP2A,GDAP1
TFAP2A,XRCC5
TFAP2A,APBB1
TFAP2A,SYNC
TFAP2A,DSCC1
TFAP2A,ASH2L
TFAP2A,UBTF
TFAP2A,PTMA
TFAP2A,NFATC1
TFAP2A,NEDD4
TFAP2A,FLRT2
TFAP2A,SRC
TFAP2A,ZNF521
TFAP2A,LRIG3
TFAP2A,SLC35A3
TFAP2A,JUND
TFAP2A,NUSAP1
TFAP2A,CCNB2
TFAP2A,TFAP4
TFAP2A,ZFPM2
TFAP2A,STC1
TFAP2A,PALLD
TFAP2A,RBBP8
TFAP2A,POLR2I
TFAP2A,GLMN
TFAP2A,VIM
TFAP2A,TMEM64
TFAP2A,E2F3
TFAP2A,DCLK1
TFAP2A,SFPQ
TFAP2A,PNPLA8
TFAP2A,WDR35
TFAP2A,NRP2
TFAP2A,SOS2
TFAP2A,AEBP1
TFAP2A,POU3F1
TFAP2A,TRAF6
TFAP2A,POU2F1
TFAP2A,CDC20
TFAP2A,MYBL2
TFAP2A,DPYSL3
TFAP2A,SKA3
TFAP2A,CNKSR3
TFAP2A,TJP2
TFAP2A,LPGAT1
TFAP2A,NFE2L3
TFAP2A,RBM14
TFAP2A,CCPG1
TFAP2A,ELK3
TFAP2A,SLC6A15
TFAP2A,ATP11B
TFAP2A,ETS1
TFAP2A,LEF1
TFAP2A,TRIP6
TFAP2A,COLEC12
TFAP2A,MCM4
TFAP2A,POLR2K
TFAP2A,SEMA3A
TFAP2A,WDR12
TFAP2A,TRIP13
TFAP2A,TLE2
TFAP2A,TWIST1
TFAP2A,TFDP1
TFAP2A,GNG11
TFAP2A,EEF1A1
TFAP2A,AK4
TFAP2A,PURA
TFAP2A,ARHGAP42
TFAP2A,MEX3C
TFAP2A,NFIC
TFAP2A,BMP4
TFAP2A,SMG6
TFAP2A,SFRP2
TFAP2A,PAM
TFAP2A,RSPO3
TFAP2A,INSIG2
TFAP2A,KLHL28
TFAP2A,BHLHE40
TFAP2A,AES
TFAP2A,POLR2A
TFAP2A,ZNF764
TFAP2A,ZNF160
TFAP2A,RRN3
TFAP2A,NR0B1
TFAP2A,RPE
TFAP2A,RAVER2
TFAP2A,RBPJ
TFAP2A,ZNF142
TFAP2A,LGALSL
TFAP2A,EZH2
TFAP2A,ETV4
TFAP2A,MYCN
TFAP2A,COL4A1
TFAP2A,SMARCC1
TFAP2A,PRSS35
TFAP2A,MCM7
TFAP2A,ZNF83
TFAP2A,CSRP2
TFAP2A,CYP1B1
TFAP2A,GATM
TFAP2A,UPF1
TFAP2A,ESCO2
TFAP2A,CCDC138
TFAP2A,RAI1
TFAP2A,APEX1
TFAP2A,BRWD1
TFAP2A,USP44
TFAP2A,TTC39B
TFAP2A,MAN1A1
TFAP2A,ZFYVE16
TFAP2A,MPHOSPH9
TFAP2A,TRIM28
TFAP2A,SENP7
TFAP2A,PTPRZ1
TFAP2A,TBX3
TFAP2A,STAT3
TFAP2A,CCNA2
TFAP2A,ETV3
TFAP2A,SULF2
TFAP2A,SLC39A8
TFAP2A,ASXL1
TFAP2A,PLAGL1
TFAP2A,STIM2
TFAP2A,RNF13
TFAP2A,CD200
TFAP2A,SOX5
TFAP2A,DPF2
TFAP2A,WWTR1
TFAP2A,ARNT2
TFAP2A,CEP55
TFAP2A,KIF15
TFAP2A,ALYREF
TFAP2A,SNAI2
TFAP2A,PPARGC1B
TFAP2A,RFESD
TFAP2A,PAWR
TFAP2A,STK17B
TFAP2A,VPS54
TFAP2A,NUP54
TFAP2A,HTRA1
TFAP2A,BNIP3
TFAP2A,ZNF30
TFAP2A,POU2F2
TFAP2A,STK38L
TFAP2A,LZTS1
TFAP2A,SCD5
TFAP2A,TTK
TFAP2A,PRPS2
TFAP2A,FBXO28
TFAP2A,DAAM1
TFAP2A,NCAM1
TFAP2A,CCNE2
TFAP2A,YBX1
TFAP2A,HDGF
TFAP2A,NAA15
TFAP2A,SOX3
TFAP2A,GINS2
TFAP2A,DEK
TFAP2A,SMAD5
TFAP2A,ZEB1
TFAP2A,CAMK2D
TFAP2A,SLCO2A1
TFAP2A,NONO
TFAP2A,WLS
TFAP2A,PATZ1
TFAP2A,GATA4
TFAP2A,PHB2
TFAP2A,MLLT3
TFAP2A,NFYB
TFAP2A,WDR3
TFAP2A,MRPL1
TFAP2A,MRPS30
TFAP2A,MYBBP1A
TFAP2A,STAT2
TFAP2A,RIN2
TFAP2A,ATP2B4
TFAP2A,QPCT
TFAP2A,ZNF219
TFAP2A,FLI1
TFAP2A,WWP1
TFAP2A,ASS1
TFAP2A,YPEL5
TFAP2A,SF1
TFAP2A,HNRNPAB
TFAP2A,RGS5
TFAP2A,MED14
TFAP2A,HIF1A
TFAP2A,ASB9
TFAP2A,CAP2
TFAP2A,B4GALT4
TFAP2A,U2AF1
TFAP2A,HIF3A
TFAP2A,SEMA6A
TFAP2A,PLK1
TFAP2A,AMN1
TFAP2A,ANKRD26
TFAP2A,JPH1
TFAP2A,RFC3
TFAP2A,SNRPD1
TFAP2A,FOXN3
TFAP2A,PIK3R5
TFAP2A,PGM2
TFAP2A,LIMCH1
TFAP2A,TMSB15B
TFAP2A,GCA
TFAP2A,SMARCD1
TFAP2A,LMX1B
TFAP2A,EXO1
TFAP2A,DNA2
TFAP2A,MAGI3
TFAP2A,ACOX3
TFAP2A,ETV7
TFAP2A,ANKRD13C
TFAP2A,TRIM33
TFAP2A,NCOA6
TFAP2A,SNRPB
TFAP2A,PITX2
TFAP2A,HDAC9
TFAP2A,BMP2
TFAP2A,ID1
TFAP2A,CLDN10
TFAP2A,KIAA1324L
TFAP2A,ZNF471
TFAP2A,SRSF3
TFAP2A,SNX18
TFAP2A,NKX3-1
TFAP2A,ELOVL2
TFAP2A,NRIP1
TFAP2A,LRR1
TFAP2A,WDR5
TFAP2A,EHMT2
TFAP2A,ESRRG
TFAP2A,TBX20
TFAP2A,KAT7
TFAP2A,ESRP1
TFAP2A,SFMBT1
TFAP2A,ARID4B
TFAP2A,EWSR1
TFAP2A,STK3
TFAP2A,PPM1H
TFAP2A,ZNF516
TFAP2A,PIP4K2A
TFAP2A,NFATC3
TFAP2A,APOBEC3C
TFAP2A,TP53
TFAP2A,BMPER
TFAP2A,AMIGO2
TFAP2A,POLR3G
TFAP2A,NR2C1
TFAP2A,PLK2
TFAP2A,RBBP4
TFAP2A,PHF21A
TFAP2A,ILF3
TFAP2A,ISL1
TFAP2A,UPF2
TFAP2A,SOX17
TFAP2A,PRIM1
TFAP2A,RUNX1
TFAP2A,ELMO1
TFAP2A,ELAVL2
TFAP2A,TFB2M
TFAP2A,CREB3L2
TFAP2A,CDCA8
TFAP2A,SRSF10
TFAP2A,DECR1
TFAP2A,CSDE1
TFAP2A,SLITRK2
TFAP2A,CRHBP
TFAP2A,MAP4K3
TFAP2A,EPCAM
TFAP2A,GATA6
TFAP2A,TNFRSF11B
TFAP2A,CNTRL
TFAP2A,SATB1
TFAP2A,FOXK1
TFAP2A,BTF3
TFAP2A,SH3BGRL
TFAP2A,ZNF146
TFAP2A,TGFB1I1
TFAP2A,KDR
TFAP2A,SAMD3
TFAP2A,DTL
TFAP2A,FST
TFAP2A,SRSF2
TFAP2A,SAP18
TFAP2A,AGL
TFAP2A,PTGR1
TFAP2A,MAML3
TFAP2A,RIOK1
TFAP2A,GRHL1
TFAP2A,ZNF512
TFAP2A,MMP16
TFAP2A,FEZ1
TFAP2A,PREPL
TFAP2A,SORL1
TFAP2A,NDUFC2-KCTD14
TFAP2A,AGPAT5
TFAP2A,FOXJ2
TFAP2A,SOX13
TFAP2A,SMARCD3
TFAP2A,GPC3
TFAP2A,AR
TFAP2A,SLC46A3
TFAP2A,NLGN4X
TFAP2A,LMO2
TFAP2A,MDM4
TFAP2A,TLE1
TFAP2A,NUDT11
TFAP2A,SP110
TFAP2A,KLHL4
TFAP2A,PCDH7
TFAP2A,EMB
TFAP2A,PRMT6
TFAP2A,SEMA3E
TFAP2A,DKK1
TFAP2A,SALL2
TFAP2A,THAP9
TFAP2A,NEDD9
TFAP2A,TTC27
TFAP2A,EGR1
TFAP2A,PMAIP1
TFAP2A,LIPG
TFAP2A,MITF
TFAP2A,COMMD10
TFAP2A,SEMA5A
TFAP2A,TCOF1
TFAP2A,NFIB
TFAP2A,CD9
TFAP2A,UHRF1
TFAP2A,PFKFB2
TFAP2A,PELI2
TFAP2A,ZNF202
TFAP2A,ZRANB2
TFAP2A,FBXO34
TFAP2A,ZNF518B
TFAP2A,ST3GAL6
TFAP2A,KRCC1
TFAP2A,RAD51AP1
TFAP2A,RXRG
TFAP2A,HSD17B11
TFAP2A,DYNC1I1
TFAP2A,KLF5
TFAP2A,EOMES
TFAP2A,ARL4D
TFAP2A,ID3
TFAP2A,GLDC
TFAP2A,DNAJC2
TFAP2A,OXTR
TFAP2A,SLC35F1
TFAP2A,ILF2
TFAP2A,FREM1
TFAP2A,TRPS1
TFAP2A,TMF1
TFAP2A,PMP22
TFAP2A,PROM1
TFAP2A,XRCC6
TFAP2A,GLRX
TFAP2A,RFPL2
TFAP2A,NUP35
TFAP2A,LHX1
TFAP2A,CENPK
TFAP2A,ELL2
TFAP2A,CALCOCO1
TFAP2A,TFE3
TFAP2A,KLF8
TFAP2A,HOPX
TFAP2A,TCF19
TFAP2A,ATF6
TFAP2A,WNT5A
TFAP2A,CTSK
TFAP2A,CNBP
TFAP2A,ZNF165
TFAP2A,RFXANK
TFAP2A,FOXD3
TFAP2A,ABCA1
TFAP2A,ERCC6L
TFAP2A,GATA3
TFAP2A,CBR1
TFAP2A,ZKSCAN1
TFAP2A,PCDH10
TFAP2A,ALCAM
TFAP2A,ZEB2
TFAP2A,LMO3
TFAP2A,GABRB3
TFAP2A,HAPLN1
TFAP2A,HIST1H1B
TFAP2A,LRRCC1
TFAP2A,GSC
TFAP2A,ANGPT2
TFAP2A,PLXNA2
TFAP2A,CEBPZ
TFAP2A,NIPSNAP3A
TFAP2A,IGDCC4
TFAP2A,MLLT6
TFAP2A,SOX7
TFAP2A,TRIP11
TFAP2A,ITM2A
TFAP2A,SOX2
TFAP2A,CHL1
TFAP2A,MBIP
TFAP2A,BTG2
TFAP2A,UNC5C
TFAP2A,MAPK10
TFAP2A,LUM
TFAP2A,SFRP1
TFAP2A,SIX6
TFAP2A,CYP26A1
TFAP2A,MCM5
TFAP2A,GPC6
TFAP2A,CALB1
TFAP2A,COL4A6
TFAP2A,ZNF587
TFAP2A,B3GNT5
TFAP2A,BCL11A
TFAP2A,PBXIP1
TFAP2A,ST8SIA4
TFAP2A,BCL11B
TFAP2A,NXT2
TP53,REV3L
TP53,PRDM1
TP53,TRIM22
TP53,TP53INP1
TP53,E2F7
TP53,BTG2
TP53,PMAIP1
TP53,UTP15
TP53,FLRT2
TP53,WDHD1
TP53,ABLIM1
TP53,TMEM131
TP53,GTF2H2
TP53,KLHL12
TP53,SLA2
TP53,TMF1
TP53,ETV7
TP53,SUPT7L
TP53,RAD51AP1
TP53,TRAF6
TP53,ZNF764
TP53,POU3F1
TP53,TIPIN
TP53,THAP9
TP53,DEPDC1B
TRIM28,ZNF280B
TRIM28,JMJD1C
TRIM28,GTF2H2
TRIM28,STC1
TRIM28,ACOX3
TRIM28,TDP2
TRIM28,SLC35A3
TRIM28,BCAR3
TRIM28,ASNS
TRIM28,RBBP4
TRIM28,PHF21A
TRIM28,NFAT5
TRIM28,MEX3C
TRIM28,ABLIM1
TRIM28,HNRNPD
TRIM28,POLR3G
TRIM28,AMN1
TRIM28,ELOVL2
TRIM28,TADA1
TRIM28,KAT6A
TRIM28,CBR1
TRIM28,PAM
TRIM28,PRDM1
TRIM28,ELMO1
TRIM28,WDHD1
TRIM28,ZFPM2
TRIM28,PRICKLE1
TRIM28,TCF4
TRIM28,CALB1
TRIM28,SLC39A8
TRIM28,TRIM25
TRIM28,GCA
TRIM28,DACH1
TRIM28,KIAA1324L
TRIM28,ST8SIA1
TRIM28,DDHD2
TRIM28,ZNF160
TRIM28,SATB1
TRIM28,TMEM131
TRIM28,POLR2D
TRIM28,AFF1
TRIM28,NAP1L3
TRIM28,PURA
TRIM28,TEX10
TRIM28,GLRX
TRIM28,MCC
TRIM28,PLOD2
TRIM28,ODC1
TRIM28,ADAMTS3
TRIM28,COBLL1
TRIM28,SRSF10
TRIM28,CSRP2
TRIM28,SSB
TRIM28,MLLT3
TRIM28,SPP1
TRIM28,OXTR
TRIM28,MAP4K3
TRIM28,PER3
TRIM28,STIM2
TRIM28,PMP22
TRIM28,PAWR
TRIM28,RBPJ
TRIM28,TTC39B
TRIM28,ZNF521
TRIM28,PRSS35
TRIM28,SH3BGRL2
TRIM28,MXD4
TRIM28,RTKN2
TRIM28,WDR35
TRIM28,SEMA6D
TRIM28,SULF2
TRIM28,TGFB1I1
TRIM28,TEAD4
TRIM28,CCND1
TRIM28,LRAT
TRIM28,CCKBR
TRIM28,BMP4
ZFP42,ACOX3
ZFP42,TRUB1
ZFP42,CENPK
ZFP42,CCNA2
ZFP42,RNPS1
ZFP42,POLR2K
ZFP42,WDFY1
ZFP42,U2AF1
ZFP42,NDC80
ZFP42,MIA3
ZFP42,UTP15
ZFP42,KIF15
ZFP42,MBIP
ZFP42,OTUD6B
ZFP42,KLHL12
ZFP42,WDHD1
ZFP42,XRN1
ZFP42,EXO1
ZFP42,DYNC2LI1
ZFP42,PPT2
ZFP42,PHLDB2
ZFP42,PHC1
ZFP42,TLE1
ZFP42,DEPDC1B
ZFP42,NUP54
ZFP42,RNF138
ZFP42,FOXJ2
ZFP42,TTK
ZFP42,ZNF160
ZFP42,POLB
ZFP42,NFAT5
ZFP42,ZNF165
ZFP42,PALLD
ZFP42,JUND
TEAD4,HOMER1
TEAD4,EPCAM
TEAD4,TRIM33
TEAD4,POLR2A
EGR1,SFRP2
EGR1,POLR2A
EGR1,FUS
NANOG,NFE2L3
NANOG,TCF7L1
NANOG,PSMD9
NANOG,KLF6
JUND,AGL
JUND,GTF3C4
JUND,SMAD6
JUND,TCEA1
JUND,CDCA8
JUND,PPP1R9A
JUND,CEBPZ
JUND,POLR3E
JUND,SRSF6
JUND,EGR1
JUND,SFRP2
JUND,BMP4
JUND,POLR2D
JUND,PTGR1
JUND,POLR1C
JUND,ANKRD26
JUND,ASH2L
JUND,TRIP13
JUND,TTC27
JUND,THAP9
JUND,PFKFB2
JUND,CCDC81
JUND,ISCA1
JUND,MBOAT1
JUND,NEDD4
JUND,AIP
JUND,RIOK1
JUND,SKA3
JUND,DSCC1
JUND,EZH2
JUND,RPE
JUND,TCF7L1
JUND,XRCC6
JUND,NT5DC3
JUND,TTC39B
JUND,EPHA4
JUND,GRHL2
JUND,WLS
JUND,SRSF10
JUND,HSD17B11
JUND,INSIG2
JUND,PRDM1
JUND,EGF
JUND,ALG6
JUND,CCNE2
JUND,IRF1
JUND,LRAT
JUND,PDCD4
JUND,TNFRSF11B
JUND,MAN1A1
JUND,CRX
JUND,RHOBTB3
JUND,ATP2B4
JUND,TADA1
MXI1,PHLDA1
MXI1,COL4A1
MXI1,CDCA2
MXI1,HDGF
MXI1,DPYSL3
MXI1,TEX10
MXI1,MYBL2
MXI1,TIPARP
MXI1,SRC
MXI1,CEP55
MXI1,POLR2D
MXI1,ITPR2
MXI1,POLR2H
MXI1,TRAF6
MXI1,CAMK2D
MXI1,ANKRD26
MXI1,WDFY1
MXI1,KLF7
MXI1,CPVL
MXI1,NFATC3
MXI1,EXO1
MXI1,MYOCD
MXI1,SEMA6D
MXI1,SEMA6A
MXI1,DDHD2
MXI1,EOMES
MXI1,AFF4
MXI1,TFAP2A
MXI1,RBMX
MXI1,ANXA3
MXI1,BAMBI
MXI1,PHF21A
MXI1,STK38L
MXI1,TMSB15B
MXI1,BRWD1
MXI1,DYNC1I1
MXI1,NRP2
MXI1,E2F4
MXI1,CER1
MXI1,ZNF764
MXI1,MCM5
MXI1,ZNF239
MXI1,ARHGAP42
MXI1,PARP1
MXI1,GPSM2
MXI1,DNA2
MXI1,MLLT3
MXI1,TRIP13
MXI1,SEMA3A
MXI1,VHL
MXI1,WLS
MXI1,INSIG2
MXI1,KLHL24
MXI1,TLE3
MXI1,RRN3
MXI1,ZNF398
MXI1,TSPAN12
MXI1,KIAA1324L
MXI1,CNKSR3
MXI1,NDC80
MXI1,RAD51
MXI1,SOX4
MXI1,CEBPZ
MXI1,EGR1
MXI1,MDM4
MXI1,MAN1A1
MXI1,MAML3
MXI1,NONO
MXI1,STAT2
MXI1,SNX18
MXI1,TEAD4
MXI1,RHOBTB3
MXI1,ZKSCAN1
MXI1,XRN1
MXI1,ETV3
MXI1,GPC6
BCL11A,PAM
BCL11A,KLF6
BCL11A,TJP2
BCL11A,NUP54
BCL11A,TCF7L1
BCL11A,USP44
BCL11A,LIN28A
BCL11A,SNX16
BCL11A,HIST1H1B
BCL11A,SFRP2
BCL11A,PSMD9
BCL11A,CER1
BCL11A,KAT6A
